qId;qTxt;ansId;ansTxt;quExplain;ansExplain
87;Quel moyen permet la co-création de valeur en facilitant les résultats que les clients veulent atteindre, sans que ces derniers ne soient contraints de gérer les coûts et les risques spécifiques ?;A;La gestion des services;;
87;Quel moyen permet la co-création de valeur en facilitant les résultats que les clients veulent atteindre, sans que ces derniers ne soient contraints de gérer les coûts et les risques spécifiques ?;B;L'amélioration continue;;
87;Quel moyen permet la co-création de valeur en facilitant les résultats que les clients veulent atteindre, sans que ces derniers ne soient contraints de gérer les coûts et les risques spécifiques ?;C;Un service;;
87;Quel moyen permet la co-création de valeur en facilitant les résultats que les clients veulent atteindre, sans que ces derniers ne soient contraints de gérer les coûts et les risques spécifiques ?;D;Un actif informatique;;
88;"Quelles sont les trois phases de la ""gestion des problèmes"" ?";A;Enregistrement des problèmes, classification des problèmes, résolution des problèmes;;
88;"Quelles sont les trois phases de la ""gestion des problèmes"" ?";B;Gestion des incidents, gestion des problèmes, contrôle des changements;;
88;"Quelles sont les trois phases de la ""gestion des problèmes"" ?";C;Identification des problèmes, contrôle des problèmes, contrôle des erreurs;;
88;"Quelles sont les trois phases de la ""gestion des problèmes"" ?";D;Analyse des problèmes, identification des erreurs, résolution des incidents;;
89;Quel est le MEILLEUR exemple d'un changement standard ?;A;Le passage en revue et l'autorisation d'un changement demandé par un client;;
89;Quel est le MEILLEUR exemple d'un changement standard ?;B;L'implémentation d'un correctif logiciel essentiel en réponse aux problématiques de sécurité d'un fournisseur;;
89;Quel est le MEILLEUR exemple d'un changement standard ?;C;L'installation d'une application logicielle en réponse à une demande de service;;
89;Quel est le MEILLEUR exemple d'un changement standard ?;D;Le remplacement d'un composant en réponse à un incident majeur;;
90;Quelle dimension tient compte de la façon dont les actifs de connaissances doivent être protégés ?;A;Organisations et personnes;;
90;Quelle dimension tient compte de la façon dont les actifs de connaissances doivent être protégés ?;B;Partenaires et fournisseurs;;
90;Quelle dimension tient compte de la façon dont les actifs de connaissances doivent être protégés ?;C;Information et technologie;;
90;Quelle dimension tient compte de la façon dont les actifs de connaissances doivent être protégés ?;D;Flux de valeur et processus;;
91;"Comment les informations relatives aux problèmes et aux erreurs connues contribuent-elles à la ""gestion des incidents"" ?";A;Elles permettent un diagnostic rapide et efficace des incidents;;
91;"Comment les informations relatives aux problèmes et aux erreurs connues contribuent-elles à la ""gestion des incidents"" ?";B;Elles éliminent le besoin de mises à jour clients régulières;;
91;"Comment les informations relatives aux problèmes et aux erreurs connues contribuent-elles à la ""gestion des incidents"" ?";C;Elles éliminent le besoin de collaborer au cours de la résolution de l'incident;;
91;"Comment les informations relatives aux problèmes et aux erreurs connues contribuent-elles à la ""gestion des incidents"" ?";D;Elles permettent la réévaluation des erreurs connues;;
92;"Quelle est la MEILLEURE description du but de l'activité de la chaîne de valeur ""améliorer"" ?";A;Organiser une initiative d'amélioration significative en plusieurs petites initiatives;;
92;"Quelle est la MEILLEURE description du but de l'activité de la chaîne de valeur ""améliorer"" ?";B;Mettre à disposition des fonctionnalités ou des services nouveaux ou améliorés;;
92;"Quelle est la MEILLEURE description du but de l'activité de la chaîne de valeur ""améliorer"" ?";C;S'assurer d'une compréhension commune de la vision et de l'orientation des améliorations concernant les produits et les services;;
92;"Quelle est la MEILLEURE description du but de l'activité de la chaîne de valeur ""améliorer"" ?";D;Améliorer continuellement l'ensemble des produits et services à travers toutes les activité de la chaîne de valeur;;
93;Que faut-il toujours faire avant qu'une activité ne soit automatisée ?;A;Vérifier que l'activité a déjà été optimisée;;
93;Que faut-il toujours faire avant qu'une activité ne soit automatisée ?;B;Vérifier que les nouvelles technologies appropriées ont bien été achetées;;
93;Que faut-il toujours faire avant qu'une activité ne soit automatisée ?;C;S'assurer que la solution DevOps a été implémentée avec succès;;
93;Que faut-il toujours faire avant qu'une activité ne soit automatisée ?;D;S'assurer que la solution permet d'éliminer la nécessité d'une intervention humaine;;
94;Qu'est-ce que la garantie ?;A;L'assurance qu'un produit ou service répondra aux exigences convenues;;
94;Qu'est-ce que la garantie ?;B;La somme d'argent dépensée pour une activité ou une ressource spécifique;;
94;Qu'est-ce que la garantie ?;C;La fonctionnalité offerte par un produit ou un service pour satisfaire un besoin particulier;;
94;Qu'est-ce que la garantie ?;D;Les bénéfices, l’utilité et l’importance perçus de quelque chose;;
95;Quelle pratique utilise des techniques telles que les analyses SWOT, les revues de tableaux de bord prospectifs et les evaluations de la maturité?;A;La gestion des incidents;;
95;Quelle pratique utilise des techniques telles que les analyses SWOT, les revues de tableaux de bord prospectifs et les evaluations de la maturité?;B;La gestion des problèmes;;
95;Quelle pratique utilise des techniques telles que les analyses SWOT, les revues de tableaux de bord prospectifs et les evaluations de la maturité?;C;L'amélioration continue;;
95;Quelle pratique utilise des techniques telles que les analyses SWOT, les revues de tableaux de bord prospectifs et les evaluations de la maturité?;D;La gestion des demandes de service;;
96;Qu'est-ce qui est défini par un changement d'état significatif pour la gestion d'un service informatique ?;A;Événement;;
96;Qu'est-ce qui est défini par un changement d'état significatif pour la gestion d'un service informatique ?;B;Incident;;
96;Qu'est-ce qui est défini par un changement d'état significatif pour la gestion d'un service informatique ?;C;Problème;;
96;Qu'est-ce qui est défini par un changement d'état significatif pour la gestion d'un service informatique ?;D;Erreur connue;;
97;"Quel est le but de la pratique de ""gestion des relations"" ?";A;Établir et entretenir des liens entre une organisation et ses parties prenantes;;
97;"Quel est le but de la pratique de ""gestion des relations"" ?";B;Aligner les pratiques et les services de l'organisation sur les besoins business évolutifs;;
97;"Quel est le but de la pratique de ""gestion des relations"" ?";C;Définir des cibles claires basées sur le business, en matière de performances des services;;
97;"Quel est le but de la pratique de ""gestion des relations"" ?";D;Supporter la qualité convenue d'un service en gérant l'ensemble des demandes de service convenues et initiées par l'utilisateur;;
98;Laquelle des options suivantes doit être enregistrée et gérée comme un problème ?;A;Un utilisateur demande qu'on lui fournisse un ordinateur portable;;
98;Laquelle des options suivantes doit être enregistrée et gérée comme un problème ?;B;Un outil de surveillance détecte un changement d'état d'un service;;
98;Laquelle des options suivantes doit être enregistrée et gérée comme un problème ?;C;Une analyse de tendance affiche un nombre élevé d'incidents similaires;;
98;Laquelle des options suivantes doit être enregistrée et gérée comme un problème ?;D;Le besoin de prioriser une opportunité d'amélioration dans le cadre d'un processus d'amélioration continue;;
99;Quelle pratique requiert que le personnel fasse preuve d'excellentes compétences en matière de service client tels que l'empathie et l'intelligence émotionnelle ?;A;La gestion des problèmes;;
99;Quelle pratique requiert que le personnel fasse preuve d'excellentes compétences en matière de service client tels que l'empathie et l'intelligence émotionnelle ?;B;La gestion des fournisseurs;;
99;Quelle pratique requiert que le personnel fasse preuve d'excellentes compétences en matière de service client tels que l'empathie et l'intelligence émotionnelle ?;C;La gestion des mises en production;;
99;Quelle pratique requiert que le personnel fasse preuve d'excellentes compétences en matière de service client tels que l'empathie et l'intelligence émotionnelle ?;D;Le centre de services;;
100;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion de la configuration des services est de s'assurer que des informations exactes et fiables sur la configuration des services, et sur les [?] qui les supportent, sont disponibles au moment et à l'endroit requis;A;fournisseurs;;
100;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion de la configuration des services est de s'assurer que des informations exactes et fiables sur la configuration des services, et sur les [?] qui les supportent, sont disponibles au moment et à l'endroit requis;B;éléments de configuration (CI);;
100;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion de la configuration des services est de s'assurer que des informations exactes et fiables sur la configuration des services, et sur les [?] qui les supportent, sont disponibles au moment et à l'endroit requis;C;clients;;
100;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion de la configuration des services est de s'assurer que des informations exactes et fiables sur la configuration des services, et sur les [?] qui les supportent, sont disponibles au moment et à l'endroit requis;D;actifs;;
101;"Quel est le but de la pratique de ""gestion de la sécurité de l'information"" ?";A;Protéger les informations nécessaires à l'organisation pour mener son business;;
101;"Quel est le but de la pratique de ""gestion de la sécurité de l'information"" ?";B;Observer les services et les composants de service;;
101;"Quel est le but de la pratique de ""gestion de la sécurité de l'information"" ?";C;S'assurer que des informations exactes et fiables sur la configuration des services sont disponibles quand et où elles sont requises;;
101;"Quel est le but de la pratique de ""gestion de la sécurité de l'information"" ?";D;Planifier et gérer le cycle de vie complet de tous les actifs informatiques;;
102;Quelle pratique est propriétaire et gère les problématiques, les requêtes et les demandes des utilisateurs ?;A;La gestion des incidents;;
102;Quelle pratique est propriétaire et gère les problématiques, les requêtes et les demandes des utilisateurs ?;B;Le centre de services;;
102;Quelle pratique est propriétaire et gère les problématiques, les requêtes et les demandes des utilisateurs ?;C;Le contrôle des changements;;
102;Quelle pratique est propriétaire et gère les problématiques, les requêtes et les demandes des utilisateurs ?;D;La gestion des problèmes;;
103;Quelle pratique a pour but de s'assurer que les fournisseurs de l'organisation et leurs performances sont gérés de manière appropriée afin de supporter l'approvisionnement continu en produits et services de qualité ?;A;La gestion des mises en production;;
103;Quelle pratique a pour but de s'assurer que les fournisseurs de l'organisation et leurs performances sont gérés de manière appropriée afin de supporter l'approvisionnement continu en produits et services de qualité ?;B;La gestion des fournisseurs;;
103;Quelle pratique a pour but de s'assurer que les fournisseurs de l'organisation et leurs performances sont gérés de manière appropriée afin de supporter l'approvisionnement continu en produits et services de qualité ?;C;La gestion des services;;
103;Quelle pratique a pour but de s'assurer que les fournisseurs de l'organisation et leurs performances sont gérés de manière appropriée afin de supporter l'approvisionnement continu en produits et services de qualité ?;D;La gestion des relations;;
104;Quand doit-on procéder à une évaluation complète des risques et à une autorisation pour un changement standard ?;A;À chaque implémentation du changement standard;;
104;Quand doit-on procéder à une évaluation complète des risques et à une autorisation pour un changement standard ?;B;Au moment de la création de la procédure utilisée pour le changement standard;;
104;Quand doit-on procéder à une évaluation complète des risques et à une autorisation pour un changement standard ?;C;Au moins une fois par an;;
104;Quand doit-on procéder à une évaluation complète des risques et à une autorisation pour un changement standard ?;D;Lorsqu'un changement urgent est demandé;;
105;Que faut-il utiliser pour définir les attentes d'un utilisateur en termes de délais d'exécution des demandes ?;A;Le délai indiqué par le client pour la fourniture du service;;
105;Que faut-il utiliser pour définir les attentes d'un utilisateur en termes de délais d'exécution des demandes ?;B;La demande du client pour le service;;
105;Que faut-il utiliser pour définir les attentes d'un utilisateur en termes de délais d'exécution des demandes ?;C;Le temps nécessaire pour fournir le service de façon réaliste;;
105;Que faut-il utiliser pour définir les attentes d'un utilisateur en termes de délais d'exécution des demandes ?;D;Les niveaux de service sur fournisseur;;
106;Une organisation demande à une partie prenante de passer en revue un changement planifié. Quel est ici le principe directeur qui est démontré ?;A;Collaborer et promouvoir la visibilité;;
106;Une organisation demande à une partie prenante de passer en revue un changement planifié. Quel est ici le principe directeur qui est démontré ?;B;Commencer là où vous êtes;;
106;Une organisation demande à une partie prenante de passer en revue un changement planifié. Quel est ici le principe directeur qui est démontré ?;C;Privilégier la valeur;;
106;Une organisation demande à une partie prenante de passer en revue un changement planifié. Quel est ici le principe directeur qui est démontré ?;D;Opter pour la simplicité et rester pratique;;
107;"Quelle approche est CORRECTE lorsqu'il s'agit d'appliquer le principe directeur ""opter pour la simplicité et rester pratique"" ?";A;Ajouter des contrôles et des métriques uniquement lorsqu'ils sont nécessaires;;
107;"Quelle approche est CORRECTE lorsqu'il s'agit d'appliquer le principe directeur ""opter pour la simplicité et rester pratique"" ?";B;Concevoir les contrôles et les métriques en premier, puis supprimer ceux qui n'ajoutent pas de valeur;;
107;"Quelle approche est CORRECTE lorsqu'il s'agit d'appliquer le principe directeur ""opter pour la simplicité et rester pratique"" ?";C;Concevoir les contrôles et les métriques, puis les ajouter individuellement jusqu'à ce qu'ils soient tous implémentés;;
107;"Quelle approche est CORRECTE lorsqu'il s'agit d'appliquer le principe directeur ""opter pour la simplicité et rester pratique"" ?";D;Ajouter uniquement les contrôles et les métriques requis à des fins de conformité;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";1;Les demandes de service font partie de la fourniture normale des services;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";2;Les plaintes peuvent être traitées comme des demandes de service;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";3;Les demandes de service résultent d'une défaillance du service;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";4;Les changements normaux doivent être traités comme des demandes de service;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";A;1 et 2;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";B;2 et 3;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";C;3 et 4;;
108;"Quels DEUX énoncés concernant la pratique de ""gestion des demandes de service"" sont CORRECTS ?";D;1 et 4;;
109;Quelle pratique permet d'améliorer la satisfaction des clients et des utilisateurs en réduisant l'impact négatif des interruptions de service ?;A;La gestion des demandes de services;;
109;Quelle pratique permet d'améliorer la satisfaction des clients et des utilisateurs en réduisant l'impact négatif des interruptions de service ?;B;La gestion des niveaux de service;;
109;Quelle pratique permet d'améliorer la satisfaction des clients et des utilisateurs en réduisant l'impact négatif des interruptions de service ?;C;La gestion des incidents;;
109;Quelle pratique permet d'améliorer la satisfaction des clients et des utilisateurs en réduisant l'impact négatif des interruptions de service ?;D;Le contrôle des changements;;
110;Quelle dimension est LA PLUS concernée par ces compétences, aptitudes, rôles et responsabilités ?;A;Organisations et personnes;;
110;Quelle dimension est LA PLUS concernée par ces compétences, aptitudes, rôles et responsabilités ?;B;Information et technologie;;
110;Quelle dimension est LA PLUS concernée par ces compétences, aptitudes, rôles et responsabilités ?;C;Partenaires et fournisseurs;;
110;Quelle dimension est LA PLUS concernée par ces compétences, aptitudes, rôles et responsabilités ?;D;Flux de valeur et processus;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;1;À chaque initiative;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;2;Dans les relations avec toutes les parties prenantes;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;3;Seulement lors des initiatives spécifiques pour lesquelles le principe s'avère pertinent;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;4;Seulement dans les relations spécifiques avec des parties prenantes pour lesquelles le principe s'avère pertinent;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;A;1 et 2;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;B;2 et 3;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;C;3 et 4;;
111;Quelles sont les DEUX situations dans lesquelles les principes directeurs d'ITIL doivent être pris en considération ? ;D;1 et 4;;
112;Laquelle des options suivantes est un but de la gestion des mises en production ?;A;Protéger les informations de l'organisation;;
112;Laquelle des options suivantes est un but de la gestion des mises en production ?;B;Gérer les demandes de service initiées par l'utilisateur;;
112;Laquelle des options suivantes est un but de la gestion des mises en production ?;C;Mettre à disposition des services nouveaux et modifiés;;
112;Laquelle des options suivantes est un but de la gestion des mises en production ?;D;Déplacer du matériel et des logiciels vers des environnements de production;;
113;Quels éléments font partie du système de valeur des services ?;A;Fourniture de service, consommation de service, gestion des relations de service;;
113;Quels éléments font partie du système de valeur des services ?;B;Gouvernance, chaîne de valeur des services, pratiques;;
113;Quels éléments font partie du système de valeur des services ?;C;Résultats, utilité, garantie;;
113;Quels éléments font partie du système de valeur des services ?;D;Valeur client, valeur des parties prenantes, organisation;;
114;Laquelle des options suivantes décrit des changements normaux ?;A;Changements à risque faible et pré-autorisés;;
114;Laquelle des options suivantes décrit des changements normaux ?;B;Changements devant être planifiés et évalués en suivant un processus;;
114;Laquelle des options suivantes décrit des changements normaux ?;C;Changements généralement initiés comme des demandes de service;;
114;Laquelle des options suivantes décrit des changements normaux ?;D;Changements devant être implémentés le plus tôt possible;;
115;Laquelle des options suivantes est une exigence essentielle à la réussite d'un accord sur les niveaux de service ?;A;Il doit être rédigé dans un langage juridique;;
115;Laquelle des options suivantes est une exigence essentielle à la réussite d'un accord sur les niveaux de service ?;B;Il doit être rédigé de façon simple et facile à comprendre;;
115;Laquelle des options suivantes est une exigence essentielle à la réussite d'un accord sur les niveaux de service ?;C;Il doit être fondé sur la perspective que le fournisseur de services a du service;;
115;Laquelle des options suivantes est une exigence essentielle à la réussite d'un accord sur les niveaux de service ?;D;Il doit se rapporter à des métriques opérationnelles simples;;
116;Quel énoncé sur les résultats est CORRECT ?;A;Les résultats correspondent à un ou plusieurs services qui répondent aux besoins d’un consommateur de service;;
116;Quel énoncé sur les résultats est CORRECT ?;B;Les fournisseurs de services permettent aux consommateurs de services d'atteindre des résultats;;
116;Quel énoncé sur les résultats est CORRECT ?;C;Les résultats permettent aux consommateurs de services d'obtenir des livrables;;
116;Quel énoncé sur les résultats est CORRECT ?;D;Aider les consommateurs de services à atteindre des résultats permet de réduire les coûts du fournisseur de services;;
117;Qu'est-ce qui est défini par tout composant qui doit être géré afin de fournir un service informatique ?;A;Une demande de service;;
117;Qu'est-ce qui est défini par tout composant qui doit être géré afin de fournir un service informatique ?;B;Un élément de configuration (CI);;
117;Qu'est-ce qui est défini par tout composant qui doit être géré afin de fournir un service informatique ?;C;Un incident;;
117;Qu'est-ce qui est défini par tout composant qui doit être géré afin de fournir un service informatique ?;D;Un actif informatique;;
118;Laquelle des options suivantes est une entrée externe dans la chaîne de valeur des services ?;A;"L'activité de la chaîne de valeur ""améliorer""";;
118;Laquelle des options suivantes est une entrée externe dans la chaîne de valeur des services ?;B;Un plan global;;
118;Laquelle des options suivantes est une entrée externe dans la chaîne de valeur des services ?;C;Les besoins du client;;
118;Laquelle des options suivantes est une entrée externe dans la chaîne de valeur des services ?;D;Les boucles de rétroaction;;
119;Quelles sont les compétences les PLUS importantes requises pour le personnel du centre de services ?;A;Compétences en matière d'analyse des incidents;;
119;Quelles sont les compétences les PLUS importantes requises pour le personnel du centre de services ?;B;Compétences techniques;;
119;Quelles sont les compétences les PLUS importantes requises pour le personnel du centre de services ?;C;Compétences en matière de résolution des problèmes;;
119;Quelles sont les compétences les PLUS importantes requises pour le personnel du centre de services ?;D;Compétences en matière de gestion des fournisseurs;;
120;Quelles métriques de niveaux de service sont les MEILLEURES pour mesurer l'expérience de l'utilisateur ?;A;Les métriques seulement basées sur le système;;
120;Quelles métriques de niveaux de service sont les MEILLEURES pour mesurer l'expérience de l'utilisateur ?;B;Les métriques correspondant au pourcentage de disponibilité d'un service;;
120;Quelles métriques de niveaux de service sont les MEILLEURES pour mesurer l'expérience de l'utilisateur ?;C;Les métriques opérationnelles;;
120;Quelles métriques de niveaux de service sont les MEILLEURES pour mesurer l'expérience de l'utilisateur ?;D;Les métriques relatives aux résultats définis;;
121;Comment peut-on combiner les sept principes directeurs lorsqu'une organisation prend une décision ?;A;En utilisant l'ensemble des principes directeurs de façon égale pour toutes les prises de décision;;
121;Comment peut-on combiner les sept principes directeurs lorsqu'une organisation prend une décision ?;B;En utilisant un ou deux principes directeurs qui sont les plus pertinents pour la décision spécifique;;
121;Comment peut-on combiner les sept principes directeurs lorsqu'une organisation prend une décision ?;C;"En utilisant le principe ""privilégier la valeur"" ainsi qu'un ou deux autres principes pertinents pour la décision spécifique";;
121;Comment peut-on combiner les sept principes directeurs lorsqu'une organisation prend une décision ?;D;En passant en revue chaque principe directeur afin de décider dans quelle mesure il est pertinent pour la décision spécifique;;
122;Quel principe directeur d'ITIL recommande d'utiliser les services, processus et outils existants lors de l'amélioration des services ?;A;Progresser par itération avec des retours;;
122;Quel principe directeur d'ITIL recommande d'utiliser les services, processus et outils existants lors de l'amélioration des services ?;B;Opter pour la simplicité et rester pratique;;
122;Quel principe directeur d'ITIL recommande d'utiliser les services, processus et outils existants lors de l'amélioration des services ?;C;Commencer là où vous êtes;;
122;Quel principe directeur d'ITIL recommande d'utiliser les services, processus et outils existants lors de l'amélioration des services ?;D;Privilégier la valeur;;
123;Laquelle des options suivantes décrit une approche CORRECTE d'une autorisation de changement ?;A;Les changements inclus dans le calendrier des changements sont pré-autorisés et ne nécessitent pas d'autorisation supplémentaire;;
123;Laquelle des options suivantes décrit une approche CORRECTE d'une autorisation de changement ?;B;Les changements normaux doivent être évalués et autorisés avant leur déploiement;;
123;Laquelle des options suivantes décrit une approche CORRECTE d'une autorisation de changement ?;C;Les changements urgents doivent être autorisés par autant de personnes que possible afin de réduire les risques;;
123;Laquelle des options suivantes décrit une approche CORRECTE d'une autorisation de changement ?;D;Les changements normaux sont généralement implémentés comme des demandes de service, puis autorisés par le centre de services;;
124;Quelle est l'utilisation PRINCIPALE d'un calendrier des changements ?;A;Aider à planifier, autoriser et programmer des changements urgents;;
124;Quelle est l'utilisation PRINCIPALE d'un calendrier des changements ?;B;Publier une liste de demandes de service que les utilisateurs peuvent choisir;;
124;Quelle est l'utilisation PRINCIPALE d'un calendrier des changements ?;C;S'assurer qu'une seule autorité de changement passe en revue chaque changement;;
124;Quelle est l'utilisation PRINCIPALE d'un calendrier des changements ?;D;Aider à planifier des changements, assister la communication et éviter les conflits;;
125;Quelles parties prenantes co-créent de la valeur dans une relation de service ?;A;L'investisseur et le fournisseur;;
125;Quelles parties prenantes co-créent de la valeur dans une relation de service ?;B;Le consommateur et le fournisseur;;
125;Quelles parties prenantes co-créent de la valeur dans une relation de service ?;C;Le fournisseur et le prestataire;;
125;Quelles parties prenantes co-créent de la valeur dans une relation de service ?;D;L'investisseur et le consommateur;;
126;"Qu'est-ce qui permet de réduire la résistance à une amélioration planifiée lorsque le principe directeur ""collaborer et promouvoir la visibilité"" est appliqué ?";A;Limiter les informations sur l'amélioration uniquement aux parties prenantes clés;;
126;"Qu'est-ce qui permet de réduire la résistance à une amélioration planifiée lorsque le principe directeur ""collaborer et promouvoir la visibilité"" est appliqué ?";B;Améliorer la collaboration et la visibilité pour l'amélioration;;
126;"Qu'est-ce qui permet de réduire la résistance à une amélioration planifiée lorsque le principe directeur ""collaborer et promouvoir la visibilité"" est appliqué ?";C;Engager les clients une fois que toute la planification est terminée;;
126;"Qu'est-ce qui permet de réduire la résistance à une amélioration planifiée lorsque le principe directeur ""collaborer et promouvoir la visibilité"" est appliqué ?";D;Impliquer tous les groupes de parties prenantes de la même façon et avec les mêmes communications;;
127;Qu’est-ce que l'utilité ?;A;La fonctionnalité offerte par un service pour satisfaire un besoin particulier;;
127;Qu’est-ce que l'utilité ?;B;L'assurance qu'un service répondra aux exigences convenues;;
127;Qu’est-ce que l'utilité ?;C;La somme d'argent dépensée pour une activité ou une ressource spécifique;;
127;Qu’est-ce que l'utilité ?;D;Les bénéfices, l'utilité et l'importance d'un élément, tels qu'ils sont perçus;;
128;"Parmi les activités suivantes, laquelle est effectuée dans le cadre de la ""gestion des problèmes"" ?";A;Création d'enregistrements d'incidents;;
128;"Parmi les activités suivantes, laquelle est effectuée dans le cadre de la ""gestion des problèmes"" ?";B;Diagnostic et résolution d'incidents;;
128;"Parmi les activités suivantes, laquelle est effectuée dans le cadre de la ""gestion des problèmes"" ?";C;L'escalade d'incidents à une équipe de support pour les résoudre;;
128;"Parmi les activités suivantes, laquelle est effectuée dans le cadre de la ""gestion des problèmes"" ?";D;Analyse de tendance en matière d'enregistrements des incidents;;
129;Qu'est-ce qui permet de diagnostiquer et de résoudre un incident simple ?;A;Une escalade rapide;;
129;Qu'est-ce qui permet de diagnostiquer et de résoudre un incident simple ?;B;La mobilisation d'une équipe temporaire;;
129;Qu'est-ce qui permet de diagnostiquer et de résoudre un incident simple ?;C;L'utilisation de scripts;;
129;Qu'est-ce qui permet de diagnostiquer et de résoudre un incident simple ?;D;La priorisation du problème;;
130;Laquelle des options suivantes inclut la gouvernance, les pratiques de gestion et l'amélioration continue ?;A;Le système de valeur des services;;
130;Laquelle des options suivantes inclut la gouvernance, les pratiques de gestion et l'amélioration continue ?;B;"L'activité ""fournir et assurer le support"" de la chaîne de valeur";;
130;Laquelle des options suivantes inclut la gouvernance, les pratiques de gestion et l'amélioration continue ?;C;"Le principe directeur ""privilégier la valeur""";;
130;Laquelle des options suivantes inclut la gouvernance, les pratiques de gestion et l'amélioration continue ?;D;"La dimension ""flux de valeur et processus""";;
131;Quelle pratique implique la gestion des vulnérabilités qui ont été analysées mais qui demeurent non résolues ?;A;Le contrôle des changements;;
131;Quelle pratique implique la gestion des vulnérabilités qui ont été analysées mais qui demeurent non résolues ?;B;La gestion des demandes de service;;
131;Quelle pratique implique la gestion des vulnérabilités qui ont été analysées mais qui demeurent non résolues ?;C;La gestion des problèmes;;
131;Quelle pratique implique la gestion des vulnérabilités qui ont été analysées mais qui demeurent non résolues ?;D;La gestion des niveaux de service;;
132;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion des fournisseurs est de s'assurer que les fournisseurs de l'organisation et leur(s) [?] sont gérés de manière appropriée afin de supporter la fourniture continue en produits et services de qualité;A;coûts;;
132;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion des fournisseurs est de s'assurer que les fournisseurs de l'organisation et leur(s) [?] sont gérés de manière appropriée afin de supporter la fourniture continue en produits et services de qualité;B;utilisateurs;;
132;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion des fournisseurs est de s'assurer que les fournisseurs de l'organisation et leur(s) [?] sont gérés de manière appropriée afin de supporter la fourniture continue en produits et services de qualité;C;valeur;;
132;Identifier le mot manquant dans la phrase suivante : Le but de la pratique de gestion des fournisseurs est de s'assurer que les fournisseurs de l'organisation et leur(s) [?] sont gérés de manière appropriée afin de supporter la fourniture continue en produits et services de qualité;D;performances;;
133;"Laquelle des options suivantes doit être prise en considération dans le cadre de la dimension ""partenaires et fournisseurs"" ?";A;Le niveau d'intégration et de formalité engagé dans les relations entre les organisations;;
133;"Laquelle des options suivantes doit être prise en considération dans le cadre de la dimension ""partenaires et fournisseurs"" ?";B;Les activités, flux de travail, contrôles et procédures requis pour atteindre les objectifs convenus;;
133;"Laquelle des options suivantes doit être prise en considération dans le cadre de la dimension ""partenaires et fournisseurs"" ?";C;Les informations créées, gérées et utilisées dans le cadre de la fourniture et de la consommation du service;;
133;"Laquelle des options suivantes doit être prise en considération dans le cadre de la dimension ""partenaires et fournisseurs"" ?";D;Les compétences et les aptitudes que doivent posséder les équipes et chaque membre de l'organisation;;
134;Identifier les mots manquants dans la phrase suivante : Un utilisateur est [?] qui utilise des services;A;une organisation;;
134;Identifier les mots manquants dans la phrase suivante : Un utilisateur est [?] qui utilise des services;B;une personne;;
134;Identifier les mots manquants dans la phrase suivante : Un utilisateur est [?] qui utilise des services;C;une équipe;;
134;Identifier les mots manquants dans la phrase suivante : Un utilisateur est [?] qui utilise des services;D;un fournisseur;;
135;"Laquelle des options suivantes est une activité clé de l'étape ""Y sommes-nous parvenus ?"" du modèle d' ""amélioration continue";A;Définir des cibles mesurables;;
135;"Laquelle des options suivantes est une activité clé de l'étape ""Y sommes-nous parvenus ?"" du modèle d' ""amélioration continue";B;Effectuer des évaluations de bases de référence;;
135;"Laquelle des options suivantes est une activité clé de l'étape ""Y sommes-nous parvenus ?"" du modèle d' ""amélioration continue";C;Exécuter des actions d'amélioration;;
135;"Laquelle des options suivantes est une activité clé de l'étape ""Y sommes-nous parvenus ?"" du modèle d' ""amélioration continue";D;Évaluer les mesures et les métriques;;
136;"Quelle activité fait partie de la pratique d' ""amélioration continue"" ?";A;Identifier et enregistrer les opportunités;;
